見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,腹話術,0,14
は,は,は,助詞,副助詞,NIL,腹話術,0,14
、,、,、,特殊,読点,NIL,腹話術,0,14
つい,つい,つい,副詞,*,代表表記:つい/つい,腹話術,0,14
、,、,、,特殊,読点,NIL,腹話術,0,14
その,その,その,指示詞,連体詞形態指示詞,NIL,腹話術,0,14
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,腹話術,0,14
へ,へ,へ,助詞,格助詞,NIL,腹話術,0,14
近づいて,ちかづいて,近づく,動詞,*,代表表記:近付く/ちかづく 反義:動詞:遠ざかる/とおざかる;動詞:遠退く/とおのく 自他動詞:他:近付ける/ちかづける,腹話術,0,14
いき,いき,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,腹話術,0,14
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,14
。,。,。,特殊,句点,NIL,腹話術,0,14
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,腹話術,0,15
木,き,木,名詞,普通名詞,代表表記:木/き カテゴリ:植物 漢字読み:訓,腹話術,0,15
の,の,の,助詞,接続助詞,NIL,腹話術,0,15
下,した,下,名詞,普通名詞,代表表記:下/した カテゴリ:場所-機能 漢字読み:訓,腹話術,0,15
の,の,の,助詞,接続助詞,NIL,腹話術,0,15
ベンチ,べんち,ベンチ,名詞,普通名詞,代表表記:ベンチ/べんち ドメイン:スポーツ カテゴリ:人工物-その他,腹話術,0,15
に,に,に,助詞,格助詞,NIL,腹話術,0,15
、,、,、,特殊,読点,NIL,腹話術,0,15
みごとな,みごとな,みごとだ,形容詞,*,代表表記:見事だ/みごとだ,腹話術,0,15
白,しろ,白,名詞,普通名詞,代表表記:白/しろ カテゴリ:色 漢字読み:訓,腹話術,0,15
ひげ,ひげ,ひげ,名詞,サ変名詞,代表表記:卑下/ひげ カテゴリ:抽象物,腹話術,0,15
を,を,を,助詞,格助詞,NIL,腹話術,0,15
、,、,、,特殊,読点,NIL,腹話術,0,15
胸,むね,胸,名詞,普通名詞,代表表記:胸/むね カテゴリ:動物-部位 漢字読み:訓,腹話術,0,15
に,に,に,助詞,格助詞,NIL,腹話術,0,15
たらした,たらした,たらす,動詞,*,代表表記:垂らす/たらす 自他動詞:自:垂れる/たれる,腹話術,0,15
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,腹話術,0,15
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,腹話術,0,15
が,が,が,助詞,格助詞,NIL,腹話術,0,15
