見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
いった,いった,いく,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,６,5,6
か,か,か,助詞,接続助詞,NIL,６,5,6
と,と,と,助詞,格助詞,NIL,６,5,6
おもう,おもう,おもう,動詞,*,代表表記:思う/おもう 補文ト,６,5,6
と,と,と,助詞,格助詞,NIL,６,5,6
、,、,、,特殊,読点,NIL,６,5,6
ぱっと,ぱっと,ぱっと,副詞,*,代表表記:パッと/ぱっと スル接続可能,６,5,6
きえて,きえて,きえる,動詞,*,代表表記:消える/きえる 自他動詞:他:消す/けす,６,5,6
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,６,5,6
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,６,5,6
。,。,。,特殊,句点,NIL,６,5,6
にんじゅつ,にんじゅつ,にんじゅつ,名詞,普通名詞,代表表記:忍術/にんじゅつ カテゴリ:抽象物,６,5,7
を,を,を,助詞,格助詞,NIL,６,5,7
つかった,つかった,つかう,動詞,*,代表表記:使う/つかう,６,5,7
のでしょう,のでしょう,のだ,助動詞,*,NIL,６,5,7
か,か,か,助詞,終助詞,NIL,６,5,7
。,。,。,特殊,句点,NIL,６,5,7
いや,いや,いや,感動詞,*,代表表記:いや/いや,６,5,8
、,、,、,特殊,読点,NIL,６,5,8
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,６,5,8
はず,はず,はず,名詞,形式名詞,NIL,６,5,8
は,は,は,助詞,副助詞,NIL,６,5,8
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,６,5,8
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,６,5,8
ん,ん,ぬ,助動詞,*,NIL,６,5,8
。,。,。,特殊,句点,NIL,６,5,8
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,６,5,9
小ぞう,こぞう,小ぞう,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,６,5,9
は,は,は,助詞,副助詞,NIL,６,5,9
、,、,、,特殊,読点,NIL,６,5,9
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,６,5,9
に,に,に,助詞,格助詞,NIL,６,5,9
は,は,は,助詞,副助詞,NIL,６,5,9
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,６,5,9
