見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
か,か,か,助詞,接続助詞,NIL,骸骨紳士,0,9
ゾーッと,ぞっと,ゾッと,副詞,*,代表表記:ゾッと/ぞっと スル接続可能 非標準表記:DP,骸骨紳士,0,9
身,み,身,名詞,普通名詞,代表表記:身/み カテゴリ:動物-部位 漢字読み:訓,骸骨紳士,0,9
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,9
ちぢむ,ちぢむ,ちぢむ,動詞,*,代表表記:縮む/ちぢむ 反義:動詞:延びる/のびる;動詞:伸びる/のびる 自他動詞:他:縮める/ちぢめる,骸骨紳士,0,9
ような,ような,ようだ,助動詞,*,NIL,骸骨紳士,0,9
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,骸骨紳士,0,9
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,9
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,骸骨紳士,0,9
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,骸骨紳士,0,9
。,。,。,特殊,句点,NIL,骸骨紳士,0,9
むこうの,むこうの,むこうだ,形容詞,*,代表表記:無効だ/むこうだ 反義:形容詞:有効だ/ゆうこうだ,骸骨紳士,0,10
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,骸骨紳士,0,10
から,から,から,助詞,格助詞,NIL,骸骨紳士,0,10
、,、,、,特殊,読点,NIL,骸骨紳士,0,10
つめたい,つめたい,つめたい,形容詞,*,代表表記:冷たい/つめたい 反義:形容詞:温かい/あたたかい;形容詞:熱い/あつい,骸骨紳士,0,10
風,かぜ,風,名詞,普通名詞,代表表記:風/かぜ カテゴリ:抽象物 漢字読み:訓,骸骨紳士,0,10
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,10
吹いて,ふいて,吹く,動詞,*,代表表記:吹く/ふく 補文ト,骸骨紳士,0,10
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,骸骨紳士,0,10
ような,ような,ようだ,助動詞,*,NIL,骸骨紳士,0,10
感じ,かんじ,感じ,名詞,普通名詞,代表表記:感じ/かんじv 連用形名詞化:感じる/かんじる 補文ト,骸骨紳士,0,10
で,で,だ,判定詞,*,NIL,骸骨紳士,0,10
、,、,、,特殊,読点,NIL,骸骨紳士,0,10
からだ,からだ,からだ,名詞,普通名詞,代表表記:体/からだ カテゴリ:動物 漢字読み:訓,骸骨紳士,0,10
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,10
寒く,さむく,寒い,形容詞,*,代表表記:寒い/さむい 反義:形容詞:暑い/あつい,骸骨紳士,0,10
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,骸骨紳士,0,10
きた,きた,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,骸骨紳士,0,10
のです,のです,のだ,助動詞,*,NIL,骸骨紳士,0,10
。,。,。,特殊,句点,NIL,骸骨紳士,0,10
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,骸骨紳士,0,11
、,、,、,特殊,読点,NIL,骸骨紳士,0,11
